UBIGEO,lon,lat,altitud,densidad,area_km2,person_years,deaths,estrato,n_cells,crude_rate,res_m1,res_m2a,res_m2b,dev_m1,dev_m2b,expected_m1,SMR_m1
170302,-69.6792577661948,-11.4351008244657,325.044522312687,12.66,2604,46459.529661017,0,lowland (<500 m),,0,-0.0216856117907466,-0.0740141003658977,-0.0738002952744966,-0.0306680863028317,-0.104369378484332,0.000470265758738967,0
170303,-69.532111485099,-11.6797810841982,327.634210393415,15.98,3540.7,28219.0178362573,0,lowland (<500 m),,0,-0.0170873855499081,-0.0646199382235597,-0.065199315078999,-0.0241652123901781,-0.092205755642157,0.000291978744931209,0
180101,-71.0648541463358,-17.2175909565717,1663.15585545283,0.21,3496.5,477960.725219885,0,1500-2500,,0,-0.666337717315539,-0.19292466324015,-0.223683035529383,-0.942343836948364,-0.316335582518437,0.444005953517283,0
180102,-70.3713531008484,-16.7284705354153,4466.90847769431,8.99,2275.8,18113.3906115418,0,>3500,,0,-0.509225793603964,-0.559456269786423,-0.563528195274759,-0.720154023624929,-0.796949216537198,0.259310908871587,0
180103,-70.6676291064024,-16.7686564476493,3755.2556675063,2.95,69.2,5822.91005291005,0,>3500,,0,-0.227069570122451,-0.16063816637562,-0.152694568767039,-0.321124865669399,-0.215942730051057,0.0515605896755949,0
180104,-70.8525988779184,-17.1566788168471,2074.62299465241,0,64.9,78176.3829764904,0,1500-2500,,0,-0.36595290039971,-0.0245518700236371,-0.113376288498992,-0.517535554935041,-0.1603382848468,0.13392152531096,0
180105,-70.6446408594026,-16.6633899747169,4072.67755956214,6.33,542,12681.2302158273,0,>3500,,0,-0.374928553832332,-0.363699979418018,-0.359580148900822,-0.530229045750615,-0.508523123335679,0.140571420478804,0
180106,-70.7383874111348,-16.9981242995836,3560.1198705692,3.22,1776.6,53858.0479502738,0,>3500,,0,-0.641410663712026,-0.481630979971285,-0.459582620109515,-0.907091659672276,-0.649947974389838,0.411407639523502,0
180107,-71.034641373064,-17.3163160572504,1214.50159624413,0.25,461.8,116768,0,500-1500,,0,-0.213143712505833,-0.0751030200085219,-0.08019753531089,-0.301430728960301,-0.113416442105556,0.0454302421807693,0
180201,-70.9629890595255,-16.6466286704338,3236.89928547125,1.02,256.3,24854.7123202001,0,2500-3500,,0,-0.381944186716167,-0.176507906072502,-0.158789788642027,-0.540150648923565,-0.224562672663912,0.145881361766274,0
180202,-70.5712542944111,-16.4570339183485,4433.61519756839,6.64,862.4,4759.04968944099,0,>3500,,0,-0.258329131589071,-0.248089847044191,-0.246089638027852,-0.365332561449328,-0.348023303658475,0.0667339402275634,0
180203,-71.0460871020738,-16.5757915417878,3855.36531627576,2.26,245.5,7707.78714859438,0,>3500,,0,-0.270937634581258,-0.168211339873883,-0.157804180463999,-0.3831636773821,-0.22316881221136,0.0734072018324871,0
180204,-70.4947746857378,-16.18819054699,4452.95222735594,8.78,1003.9,24083.4892317583,0,>3500,,0,-0.584640781954211,-0.636209879355082,-0.640056658847891,-0.826806922956056,-0.905176807629897,0.341804843924031,0
180205,-71.2938478757888,-16.8259738420566,2122.31652754591,0.27,781.3,4324.22666666667,0,1500-2500,,0,-0.0888187686850389,-0.0263104458524353,-0.0272910043447543,-0.125608707267661,-0.0385953084751345,0.00788877367072644,0
180206,-70.6272457684437,-16.3035809078174,4481.28118609407,11.68,256.5,3919.93308550186,0,>3500,,0,-0.237947397317916,-0.293990626151613,-0.300072590040035,-0.336508436418376,-0.424366726531039,0.0566189638903699,0
180207,-70.8365752201427,-16.5286523718604,3810.72244519914,3.3,564.7,3201.80963302752,0,>3500,,0,-0.171830711989482,-0.127197549135459,-0.121611281315414,-0.24300532332775,-0.171984323373828,0.0295257935828123,0
180208,-71.1572867565938,-16.628254906824,3357.06249085321,3.02,595.8,20038.8602024922,0,2500-3500,,0,-0.360698062965879,-0.268920871808537,-0.255625207484526,-0.510104092568051,-0.361508635309052,0.130103092627337,0
180209,-70.8798217999571,-16.7041951815618,2919.11521352313,3.54,195.4,3799.25341130604,0,2500-3500,,0,-0.129427295664006,-0.109254626500094,-0.104534876889957,-0.18303783686931,-0.147834640638779,0.0167514248628981,0
180210,-70.8051082616658,-16.217401511309,4348.83686189157,8.56,883.7,12522.2074248674,0,>3500,,0,-0.40798819434634,-0.44279318241485,-0.444791169929649,-0.576982437732704,-0.629029704938306,0.166454366725987,0
180211,-70.6600157138011,-16.2276068919858,4359.20549019608,11.6,111.2,6529.63615560641,0,>3500,,0,-0.295585541347473,-0.367842172409926,-0.37521358031609,-0.41802108141499,-0.530632134069581,0.0873708122536789,0
180301,-71.2135583983329,-17.7169981429498,477.664298949969,0,280.8,568582.680421857,0,lowland (<500 m),,0,-0.12925186389131,-0.0150049343900531,-0.0682344520488075,-0.182789738877092,-0.0964980875085202,0.0167060443193776,0
180302,-71.1441807322515,-17.5842538683872,909.103803028552,0.56,749.7,60344.1469244288,0,500-1500,,0,-0.10261732239964,-0.0580618077656783,-0.0500104057440243,-0.145122809071983,-0.0707253940629805,0.0105303148564716,0
180303,-71.3594882837271,-17.4393981932852,594.214602346806,0,333.1,37159.0008497982,0,500-1500,,0,-0.044701275739369,-0.00478315656056319,-0.0218009543324346,-0.063217150405995,-0.0308312052896055,0.0019982040527271,0
190101,-76.2465890580233,-10.7011691263075,4378.55681818182,10.61,15.5,213958.521795203,1,>3500,,4.67380308860604,-1.11501791209311,-1.53897680715489,-1.57800446067088,-1.29160937565566,-1.90103675932101,2.89822632874572,0.34503861554276
190102,-75.7854990776024,-10.5742513588616,3656.67064003436,3.62,828.2,36643.003462454,0,>3500,,0,-0.549025065230089,-0.430404022602697,-0.413246878399357,-0.776438693331165,-0.584419340040716,0.301428522250903,0
190103,-76.1541145193268,-10.4517718697401,3779.68037518038,5.59,123.1,54884.1004689498,0,>3500,,0,-0.703411393200326,-0.663197725423463,-0.651082013240411,-0.994773932191655,-0.920769013341768,0.494787588084024,0
190104,-76.4254779083855,-10.9519637619182,4472.10517120895,10.57,1017.6,74959.1068335942,0,>3500,,0,-1.03758016755297,-1.22617818991784,-1.24523614723351,-1.46735994500276,-1.76102984777485,1.07657260409925,0
190105,-76.0601652242988,-10.7920271832711,4238.22428051604,7.47,537.8,33054.1067279768,0,>3500,,0,-0.639634845195315,-0.658956446775011,-0.657225041540371,-0.904580273041629,-0.929456567277613,0.409132735188034,0
190106,-76.2514608904574,-10.4221553023273,3795.27216748769,4.33,72.6,12026.047734139,0,>3500,,0,-0.331148106282358,-0.277664986654873,-0.269118015036002,-0.468314143058677,-0.38059034674284,0.109659068294392,0
190107,-75.7734115461023,-10.7589056902718,3512.50409055251,5.08,793.5,76250.5438212928,1,>3500,,13.1146605635192,0.585843833290665,0.743623930393615,0.795107128335362,0.527105318849257,0.687004237435308,0.561146190756681,1.78206680624802
190108,-76.2283119746288,-10.5527035723181,4033.9393042191,11.67,120.2,29472.6736462094,0,>3500,,0,-0.564069157038535,-0.724550921992649,-0.738695622013024,-0.797714252000256,-1.04467336711645,0.318174013922164,0
190109,-76.4167957936405,-10.7265284342171,4363.77461706783,6.42,690.9,100934.687840573,0,>3500,,0,-1.1638276586467,-1.10730596815283,-1.09633301592721,-1.64590085912308,-1.55044902000166,1.35449481903105,0
190110,-76.0337944758119,-10.5536882453939,4163.86845386534,6.94,713.7,21965.5379602476,0,>3500,,0,-0.508803730783896,-0.510341775364115,-0.507022875644368,-0.719557136660615,-0.717038627169672,0.258881236459612,0
190111,-76.2483900369259,-10.7605480637076,4307.52578268877,9.22,96.1,58337.5614230128,0,>3500,,0,-0.869047619691303,-0.978954540294282,-0.986960863631122,-1.2290189301155,-1.3957734388786,0.755243765291119,0
190112,-76.2332313166413,-10.86396402834,4115.43933054393,17.64,171.4,30621.5333871836,0,>3500,,0,-0.591098880709633,-0.908791808818476,-0.946223227149425,-0.835940053803119,-1.33816172086715,0.34939788677618,0
190113,-76.1942759928698,-10.6434234771738,4156.96208262592,9.49,157.7,249320.179700978,0,>3500,,0,-1.71025228496879,-1.97801187096006,-1.99634888390479,-2.41866197648244,-2.82326366684655,2.92496287824096,0
190201,-76.572461500071,-10.5628954127452,4283.4846301633,4.49,741.1,90145.0807305001,0,>3500,,0,-1.07195359848097,-0.873361754435646,-0.849101003940129,-1.51597131720643,-1.20081015559674,1.14908451729631,0
190202,-76.3925481950682,-10.4795501602138,3866.73055555556,5.43,160.1,14136.3183462532,0,>3500,,0,-0.368419090585583,-0.339913381001167,-0.333294976152083,-0.521023274543293,-0.471350275545093,0.135732626307908,0
190203,-76.4039622917879,-10.4867468540293,4108,5.02,19.3,11253.6302186879,0,>3500,,0,-0.357441810454143,-0.311147085575928,-0.304076512191261,-0.505499056103442,-0.430029127539989,0.127764647860735,0
190204,-76.4172758144871,-10.3408712972216,3463.61659751037,4.83,107.5,13950.4958677686,0,2500-3500,,0,-0.314257657864538,-0.286496435043389,-0.278944159378161,-0.444427441831633,-0.394486613337357,0.0987578755265048,0
190205,-76.5359227433373,-10.416198275579,4098.74069767442,4.87,76.6,10808.3449750535,0,>3500,,0,-0.349206367475744,-0.300080686268177,-0.292806714008433,-0.49385238095124,-0.414091226104626,0.121945087085605,0
190206,-76.3232604192265,-10.4788212012815,4037.88229784577,2.6,285.2,191357.635071292,1,>3500,,5.22581709178963,-0.744426693257235,0.13272329982087,0.245882072066968,-0.828467524231652,0.235637651527873,2.07140759136816,0.482763510265743
190207,-76.4682465324051,-10.4189583762088,3542.87644787645,5.65,46.6,16960.0039335664,2,>3500,,117.924500951423,5.23650657366427,5.41666500072706,5.53111768989805,2.69381857049794,2.76055184207052,0.127823388130711,15.6465888539492
190208,-76.4479940191456,-10.5357718518568,4067.43042071197,5.83,82.5,16718.1918465228,0,>3500,,0,-0.429721897230606,-0.401788246423846,-0.39558792819801,-0.607718535112221,-0.5594458131687,0.184660908959472,0
190301,-75.3708254285502,-10.6503909701202,2100.99270395755,12.31,401.9,138202.398624015,0,1500-2500,,0,-0.495151242697535,-0.831300547251093,-0.84403668575875,-0.700249602848746,-1.19364812814046,0.245174753144913,0
190302,-75.5063453887145,-10.623307244834,2353.02822335025,9.64,437.6,51130.4253682488,0,1500-2500,,0,-0.352309716231306,-0.50752376653468,-0.509592850482554,-0.49824117885013,-0.720673120440793,0.124122136150983,0
190303,-75.6386866450048,-10.3904930942461,2704.95692428403,6.31,1134.2,56357.6047809906,0,2500-3500,,0,-0.448589956939704,-0.506262410541844,-0.49831147373734,-0.634402001048492,-0.704718844445471,0.201232949467165,0
190304,-75.2761747062405,-10.2342872352329,822.155974440895,47.94,2787.6,64151.3708925944,0,500-1500,,0,-0.0920606771908166,-0.406254594239984,-0.437416600255626,-0.130193458244504,-0.618600488488637,0.00847516828483174,0
190305,-75.5862587982136,-10.1327028979993,1838.89050459856,8.19,716.1,35870.4362079766,0,1500-2500,,0,-0.209772344532162,-0.307733901577399,-0.305671874992875,-0.296662894648185,-0.432285311250937,0.0440044365305201,0
190306,-74.6367696109199,-10.4139332585095,921.33097798972,29.06,7672.3,171877.870636255,1,500-1500,,5.81808464520894,5.49191858929937,1.0869073813648,0.974692953790146,2.23647719823074,0.812974886281985,0.0311235157091487,32.1300462757828
190307,-75.1758821771044,-10.6341841235823,1437.68147427583,21.76,822.6,148486.019313075,0,500-1500,,0,-0.303573706761466,-0.760177339428971,-0.79115716557769,-0.429318053281938,-1.11886519352863,0.0921569954368965,0
190308,-74.7845396418254,-9.82584497375445,609.370839056609,29.52,3050.8,136365.352937584,0,500-1500,,0,-0.0886707690400819,-0.351269126173278,-0.36793018708991,-0.125399404162536,-0.520331860589021,0.00786250528215955,0
200101,-80.6585265031232,-5.08198677355407,55.3407510431154,0.22,196.3,1430578.4840907,0,lowland (<500 m),,0,-0.0103777583318167,-0.0109330944512098,-0.0119779437940423,-0.0146763665798856,-0.0169393705628772,0.000107697867993592,0
200104,-80.5151847703687,-5.13094781965698,126.840770509978,1.93,656.9,1481312.5767749,0,lowland (<500 m),,0,-0.0332865539930285,-0.0688361654282381,-0.0618192102731296,-0.0470742961016052,-0.0874255655834541,0.0011079946767308,0
200105,-80.3651986843914,-5.47050132482839,159.557547094826,1.7,2286.5,648286.193233017,0,lowland (<500 m),,0,-0.0302533389827801,-0.0542174160775683,-0.0484965049891512,-0.0427846822965182,-0.0685844150833521,0.000915264519607001,0
200107,-80.5860497892576,-5.35759097947191,54.7915622389307,0.44,217.5,160475.270738608,0,lowland (<500 m),,0,-0.00342812314104019,-0.00496284338975356,-0.00410080481643995,-0.00484809823954409,-0.00579941378805428,1.17520282701353e-05,0
200108,-80.6113709500802,-5.4412946629986,29.6735985533454,0.44,101,44848.4469074008,0,lowland (<500 m),,0,-0.000775462810848286,-0.00141149155963331,-0.00115886361095987,-0.00109667002421761,-0.00163888063556011,6.01342571008724e-07,0
200109,-80.7625770695947,-5.30898974754079,32.301906779661,0.44,171.4,330263.628359456,0,lowland (<500 m),,0,-0.00236665724599904,-0.00417341174772046,-0.00342949841144738,-0.0033469587747804,-0.00485004316560587,5.60106652003975e-06,0
200110,-80.868007252638,-5.33287496915084,63.5672531214529,0.66,321.4,355435.13609481,0,lowland (<500 m),,0,-0.00626670081219125,-0.0103138977518716,-0.00871183240546189,-0.00886245327993535,-0.0123203915409256,3.92715390695185e-05,0
200111,-80.2278364411181,-4.69213324917732,371.324637208544,1.36,556.8,233061.660653424,0,lowland (<500 m),,0,-0.0583969173977725,-0.0690041457116117,-0.0615741441219467,-0.0825857125847112,-0.0870789897087726,0.00341019996156226,0
200114,-80.3309402140658,-4.91945066795384,168.909427773053,1.87,1496.1,995757.389082653,0,lowland (<500 m),,0,-0.0405701220022096,-0.074317989422065,-0.0668359395039717,-0.0573748167626559,-0.0945202921004645,0.00164593479927417,0
200115,-80.6965433796916,-5.1613845768464,48.9181360201511,0,72.1,1513571.54899452,0,lowland (<500 m),,0,-0.00899895298574177,-0.00244619102542076,-0.01086209631713,-0.0127264413595939,-0.0153613239274881,8.09811548395907e-05,0
200201,-79.6064957042659,-4.68661312186502,2053.39397089397,2.2,1572.4,261724.388947258,0,1500-2500,,0,-0.660125548601926,-0.512232134464908,-0.476739241559879,-0.933558503701823,-0.674211101129445,0.435765739916993,0
200202,-79.9710203342169,-4.92729972571031,1820.54860551346,0.19,563.7,170633.173150303,0,1500-2500,,0,-0.451217066849419,-0.120703483534276,-0.14657940112918,-0.638117295512656,-0.207294577041413,0.203596841416193,0
200203,-79.8316960938798,-4.53181844779149,1247.39631336406,2.4,97.7,21334.0627087199,0,500-1500,,0,-0.09453934570469,-0.0919176345700235,-0.0854779522565842,-0.133698824873451,-0.120884079365141,0.00893768788627089,0
200204,-79.8538708609364,-4.7807380310842,2158.58924321752,0.38,190.6,46349.3146698434,0,1500-2500,,0,-0.297686733468473,-0.102304393726558,-0.0909082480124551,-0.420992615809659,-0.128563677270791,0.0886173912831295,0
200205,-79.8466698249767,-4.63834861599513,1440.06456043956,1.76,132,52864.1630239521,0,500-1500,,0,-0.181550591022567,-0.145362764181917,-0.133282398653027,-0.256751308080966,-0.188489775800729,0.0329606171006435,0
200206,-79.6502924584379,-4.94645055545895,2321.04919415292,1.37,968.4,185826.086638429,1,1500-2500,,5.38137576962351,0.858315371833467,2.14291550874026,2.42957525640647,0.732494572528817,1.53586572639034,0.43433500295011,2.30237027457551
200207,-80.0053256006107,-4.63696392224033,902.876294430451,1.67,325.3,83383.8202345188,0,500-1500,,0,-0.119484599992599,-0.111208483651149,-0.10120200230144,-0.168976741804258,-0.143121244194009,0.0142765696353915,0
200208,-79.9892955298794,-4.78361582669968,1669.10150622135,0.5,277.2,88143.0759848211,0,1500-2500,,0,-0.287566029666074,-0.123192423959795,-0.106177437093587,-0.406679779231546,-0.150157571555767,0.0826942214179095,0
200209,-79.7775030702932,-4.57301653961044,1467.32,2.3,34.3,13001.8569732938,0,500-1500,,0,-0.0924040093061409,-0.0829413618679006,-0.0770960746227288,-0.130679003178394,-0.109030314337191,0.00853850093584937,0
200210,-80.062730147455,-4.46136673895848,525.1707893626,1.96,1077.1,96178.146987751,0,500-1500,,0,-0.0606143315241839,-0.0742638495044424,-0.06774428587952,-0.0857216097156799,-0.0958048878640973,0.00367409718612368,0
200301,-79.4973360527553,-5.19688329348189,2802.07798818978,0.35,446,235296.048965751,0,2500-3500,,0,-0.962467167667048,-0.289087663559243,-0.2673673308254,-1.36113412185356,-0.378114505388775,0.926343048837029,0
200302,-79.6258280532016,-5.31206273612902,1572.97388276262,0.29,313.3,60633.7283439078,0,1500-2500,,0,-0.219706366511656,-0.0751796522097478,-0.0752606321443398,-0.310711723260499,-0.106434606691298,0.0482708874857543,0
200303,-79.3657146726576,-5.02407210246626,2736.2595440813,1.23,659.8,94089.0863406408,0,2500-3500,,0,-0.588924369460332,-0.31543781733086,-0.285960747291877,-0.832864830502825,-0.404409567126518,0.34683191294425,0
200304,-79.5674840023975,-5.68990386798967,1601.97187279152,0.71,1923.2,299225.025540171,0,1500-2500,,0,-0.500570917453186,-0.255258764737013,-0.223829165959209,-0.707914180391838,-0.316542242154172,0.250571243399924,0
200305,-79.6648816707319,-5.17202154130623,1631.8024691358,1.26,146.7,33195.7122674829,0,1500-2500,,0,-0.171040361234661,-0.112334174557526,-0.101410987590757,-0.241887598571251,-0.143416794024499,0.0292548051712834,0
200306,-79.6050768285149,-5.42463416950831,1543.73950670705,0,208.6,75237.3112391931,0,1500-2500,,0,-0.238464979809438,-0.0178653269568416,-0.0822444564032036,-0.337240408597533,-0.116311225675413,0.0568655465955156,0
200307,-79.3624151924239,-5.40351291201906,2388.55009203261,2.88,344.7,59109.3469850587,1,1500-2500,,16.917798131872,2.19896957923504,2.80023049487279,2.99978764667912,1.44884033559909,1.72109995372691,0.149568524284784,6.68589868611635
200308,-79.4602370967444,-5.39790918532046,2396.10586383314,0.68,229.9,89563.6809716599,0,1500-2500,,0,-0.478141662864201,-0.20572724176584,-0.180763595383915,-0.676194424358177,-0.255638328175256,0.228619449766543,0
